label,avg_sentence_length,vocabulary_richness,punctuation_density,passive_voice_ratio,sentence_variance,coherence_score,avg_word_length,transition_word_density,repetition_score,formality_score,burstiness,perplexity,num_paragraphs,has_headers,has_lists,word_count,content_type
Human,18.824422975855192,0.7377337562400238,0.03805108577940858,0.1595511281565682,0.3759072946676218,0.6969981642214306,4.541838997549158,0.05478324369685422,0.2827924758160343,0.2606165569138604,0.6524443950118903,123.18025657387022,5,1,1,1150,news
AI,22.161759358043994,0.5944830532081778,0.053538698055039254,0.20469951843496037,0.4422175682339456,0.7974851560746533,6.19862472683613,0.08062049507819691,0.21276232562954062,0.7091322807602717,0.20429701734750183,53.84416624755014,6,1,0,347,academic
Human,21.29241498895376,0.6757280767946867,0.05027249569361788,0.17146865152971413,0.4460253851462698,0.5739508940912421,6.223952709310975,0.06572765572898435,0.31806262452556877,0.707313950962106,0.24523379823945907,87.0451527908595,7,1,0,930,blog
AI,24.300540414604512,0.6151029213267649,0.03892428719412554,0.2127160867583849,0.5186782903492938,0.6745000110640534,4.667154259148182,0.072977456409081,0.16963211378664328,0.7312781239578889,0.3312701632173328,54.94529797830268,3,1,0,792,article
Human,12.188130681767133,0.6946217812002289,0.04715515876200627,0.017603890522929086,0.6287020461956971,0.6454092168992385,7.119820493766787,0.07702730440400567,0.21019460266164813,0.43094927053569454,0.70124233881945,93.65188362862554,11,1,0,253,social_media
Human,13.968622528550977,0.7022161086855356,0.05524392333041746,0.1642485024634648,0.4805499564043671,0.7327327061581366,5.398496607724588,0.046417727198838715,0.09229113384156815,0.8301557257665351,0.6709430910169549,79.94982710683854,2,1,0,972,article
AI,29.388268871553663,0.5883231900829959,0.050534458633098855,0.24959821812855248,0.2581231569327307,0.8592540490472879,5.063602637450901,0.06784143676462587,0.1375109565847425,0.7569384947622256,0.20543431172543064,43.38748654008761,6,1,0,519,academic
Human,10.817533900567259,0.7338565332309619,0.02511563281799313,0.07008413759359951,0.3699613238141217,0.6146711769775586,5.930818461150935,0.052293127690976535,0.29668612250402293,0.5103197338190928,0.4687478814364466,58.24375110783885,10,0,0,365,social_media
Human,12.292978054361322,0.7270331043057688,0.054768590487564654,0.23740802480550183,0.4442986895421207,0.6376444871779098,4.192815981142623,0.03722589697732225,0.2605633643933338,0.5816019817706407,0.5307631884419042,51.68650591945477,7,1,0,56,article
Human,23.64224955872178,0.5921726461948512,0.043797341138303,0.0679312564472519,0.28936663844833643,0.5710734169032254,4.513061596038603,0.039562495095516924,0.08694579607880795,0.9278161305819104,0.5033100128224607,61.20268431947781,5,1,1,59,news
AI,16.19832703507159,0.6512905788783805,0.03537891820202854,0.21877681269432211,0.28150734824521834,0.7391525390739418,4.884905569966689,0.07521708263947609,0.2150837198240405,0.9131465216476267,0.2275277531474959,36.155486074422996,6,1,1,682,article
Human,10.236863027600371,0.7088418886875354,0.04357168670487378,0.2595996336525214,0.4985457236022001,0.6761997172611067,5.399219581030436,0.047443980977433714,0.1653318949378764,0.7254520051294902,0.5398311302089617,87.66440678239209,9,0,0,604,news
AI,24.958093936219623,0.511930835842673,0.03112657309363804,0.18917933735544473,0.19076792152945726,0.7437010635499902,4.366030687777922,0.07074087293443018,0.13711708336156944,0.7726272416555615,0.2957369474027853,36.20509006102062,7,1,0,262,blog
AI,22.002507327345675,0.5177344008565785,0.05941873940535586,0.24321116144743152,0.2575365821641598,0.7595448704780521,4.930142059926042,0.10639260208132971,0.1827899439654242,0.6871695281320178,0.25401670978288643,44.77303588182769,4,0,1,210,academic
AI,21.750872704377404,0.6679763997146904,0.03703714727550533,0.2645991157221762,0.2935717967752498,0.75819135850595,4.213050454152315,0.13867616744477218,0.16077983101313528,0.8209262893855154,0.18210527457767794,50.41354687098698,4,1,0,408,article
Human,14.375982137202191,0.6527253548492862,0.033334325045742234,0.10929514873978606,0.5784189365089393,0.7914727503939482,6.1189343025470455,0.06132136706166933,0.11262505064750034,0.5151392576817011,0.4291638927021381,95.70477789683692,4,0,0,989,social_media
Human,10.637455476752795,0.7204931737224681,0.050663920787160414,0.07461819206420331,0.47159686276493373,0.40572373995728717,4.096703176675822,0.0815864610559506,0.2620223658749626,0.762226276022678,0.7891376873945922,112.96333479471883,7,0,0,1172,academic
Human,22.07928673852655,0.8348831505613872,0.014078328550516453,0.15781619501352206,0.6003895098015367,0.6124041074374573,3.0,0.054556481014899266,0.14643635495758947,0.7049295431518063,0.43617544782998763,92.04084359919861,8,0,0,1197,article
Human,22.95058695734446,0.4907534283577957,0.046043922626316874,0.2100857812232504,0.4211367548249981,0.6234240235444429,3.5939060118879373,0.06884246139889934,0.1903612489005015,0.5601148236160133,0.4093435793834146,75.59631767484922,8,1,1,693,social_media
AI,18.76069617194455,0.6485247221559617,0.04657486112779634,0.17729891888108495,0.43549901228006216,0.8394083786834956,5.418893267058582,0.07417958182099908,0.2027147641209337,0.8778398231679774,0.3072303231850365,60.22084365422616,4,1,0,532,social_media
AI,16.717642801960714,0.7871921697711908,0.06369214279607202,0.22928496772227142,0.23054110169969502,0.6809703194532145,4.284199430979057,0.08445659345638912,0.14426009097492343,0.6022535709238481,0.3765305059212306,47.153753492516095,3,0,0,679,social_media
AI,30.97623404774699,0.5818178171297679,0.05787199095676355,0.15289279054510235,0.23496824836166214,0.7864479117767205,4.9193261496739185,0.10985169031529697,0.1513635701440979,0.6794451750803023,0.41283918576090595,47.42080736486773,6,1,0,369,social_media
AI,22.2923285237098,0.6129517632470642,0.04816090908179282,0.2998332010859334,0.3668773106347416,0.7442025817163207,4.987068117283165,0.07892402286784195,0.20393171409560765,0.7850562874967137,0.40989274081235527,40.52012661759597,5,1,1,558,article
AI,26.833026930612895,0.5121113712804855,0.04731931712563881,0.21395127030560554,0.1432550836461463,0.7406485512853059,4.1102760491077195,0.09646107996187535,0.11772499669120329,0.7039129150870803,0.3654854573332701,53.327937603141706,5,0,1,345,blog
AI,17.612868682342093,0.6637137023117111,0.043941671509994285,0.20746494778171026,0.25338187466136247,0.7844474370374956,4.8422144158329035,0.07084498951468503,0.2455906783368202,0.7446896883601349,0.2687966415840909,66.81807418662748,5,1,1,248,news
AI,21.27325408709812,0.605758354265553,0.05081564641054743,0.1197416089258558,0.3761340154274561,0.8284548879365922,4.586797026605184,0.0972469447613913,0.21938119814512497,0.7696157882969578,0.3936634244808374,39.22676544949184,5,0,0,755,news
AI,24.205994119983036,0.5765888075519573,0.04203320981908407,0.14434030753001426,0.4805703814687282,0.7656860686111483,5.078491121135664,0.1076572903629638,0.20310904412188943,0.7559953070750268,0.1979575730316542,17.312879106668525,6,1,0,395,news
AI,27.88504850082326,0.5780419351434835,0.03907657500610501,0.282547660352098,0.19872042643643928,0.7156720321492768,5.395663100374714,0.08621850057295312,0.2011371584818968,0.7128907420468404,0.31878151951484257,58.72917832123097,7,0,0,552,blog
AI,19.590024524347854,0.5643509126803291,0.05614823943373063,0.4473984725547716,0.29203087819179463,0.8416270965832977,5.334231998763487,0.09300924232012477,0.1118357730913756,0.6499800091776782,0.1921613415212683,67.68881279803311,4,1,0,297,social_media
Human,20.21071199979307,0.5666398114600474,0.04642915782313002,0.14851340511770703,0.4976797646881138,0.6153133273000965,4.483673816778555,0.07621241356277107,0.23304592226806636,0.6016996164457499,0.5213051961592857,63.53970449185649,5,0,0,557,social_media
Human,11.537518818900043,0.8588327421637201,0.03674479028785338,0.08870626350491159,0.44456676151706276,0.7110936753438822,4.905012691142346,0.07602967027240007,0.35913163987784286,0.44998496017611456,0.4642885279865594,107.60264579501471,4,0,1,565,academic
Human,27.127221699909036,0.7737454646941647,0.0644180242368823,0.12391605339773282,0.5014821152890417,0.7262728756091601,5.7273713279242235,0.06258210009621273,0.23166658195430823,0.44517353051996605,0.7525807993311662,107.53522694315026,10,0,0,708,news
AI,17.920606050065906,0.5424990158210864,0.04446309716563201,0.1509364870632603,0.2565320722359602,0.7958010000891006,5.450635497251124,0.07037320735068617,0.21361999397362222,0.6237679378327291,0.18882765258304884,43.62577629783953,7,1,1,473,news
AI,16.253031046966754,0.5765924866818954,0.046614699698458745,0.1251353707334561,0.2736412367526778,0.8348029425868252,5.09861412361639,0.09644762843864824,0.22378061032288574,0.6408630669580384,0.22966943484271934,50.70796255904346,3,1,0,507,social_media
Human,21.000502251523137,0.7435659615407396,0.02427397315450757,0.054520440514052304,0.4193117232424481,0.5136892364630983,4.691615479411061,0.07065727884533701,0.2929370750690536,0.42176595541974454,0.6068303769752308,82.53266899070087,2,0,0,101,news
AI,24.68238650444428,0.4765792846126763,0.037989871680152325,0.22564747033247126,0.2362329528588903,0.8666237672853594,5.416119178127171,0.07692822052455886,0.2795468477010257,0.5161942414205355,0.33943173749736355,64.01009652788166,7,1,1,500,social_media
AI,17.443828445687647,0.5839389608285017,0.04173357536203465,0.17365430743189697,0.33647750361794837,0.8459665742790933,4.674258008571253,0.08541982194448935,0.20642090317122352,0.725436357502664,0.22557513175867583,43.63737641714573,6,1,1,754,social_media
AI,19.302031082166536,0.5611119328545067,0.050233153313035545,0.21608361072969645,0.3694415090706429,0.72216885483331,4.376932945581801,0.08493770081790059,0.16351474017715326,0.5724294732296364,0.2995985953924113,62.58443408393597,3,1,1,681,social_media
AI,21.600210392502316,0.6747935282944515,0.046789408158132186,0.23298540799450076,0.22035804988588772,0.756791115978244,4.738342252997878,0.07053467962213557,0.14079940319744297,0.7177597116175011,0.22400967765023133,59.22624172486462,7,1,1,576,article
AI,28.827009418896587,0.5570010318434195,0.0481618661513807,0.11579944496351736,0.41941351662841253,0.7515040614205398,5.298562118693147,0.0611271113333345,0.15075046574280213,0.8490306484753741,0.27755460213240235,39.873674568516314,6,1,0,467,article
AI,10.669714036867669,0.6902782500315554,0.05223358426794102,0.2802616363133864,0.386338639982736,0.723998185106572,5.15595139199809,0.10937075328005708,0.1213811114389544,0.6344847776661722,0.30277130306587174,44.747805246827646,6,1,1,688,article
Human,27.728450101983686,0.8151391559723367,0.01833423613935742,0.04841067623417285,0.289095991232304,0.8094411790069705,3.6302497750753617,0.088476891082913,0.08829140976328345,0.30147380668694423,0.4365560568859066,39.67468908493012,4,1,0,373,article
AI,24.71701274280084,0.7016772431947783,0.04020624941350111,0.22117799667808083,0.462728908447431,0.7636126895103426,4.458899517367537,0.08000905509982544,0.17870005148738335,0.7617602982459324,0.10483931814149555,31.524870801439285,6,1,1,630,blog
AI,19.151451953154826,0.5512778664125293,0.047600763898725584,0.3380847737976802,0.4701138877598733,0.7070188551847553,4.7851038331526325,0.09475519462640865,0.16346302486579217,0.6677148293783239,0.36383369796107623,37.21508099391713,7,1,0,349,academic
Human,16.76814636185729,0.9558703742111242,0.0650982448845693,0.14032420481729532,0.4767068825160383,0.81813316645179,6.009129130546498,0.03216521903912193,0.16761622379292604,0.7203074673279186,0.6531773167141257,87.61872852485455,1,1,0,701,academic
AI,23.33196031911247,0.5524822847719713,0.032305926882854254,0.31943939884056366,0.28839421557671324,0.8949798936645441,4.708865784657269,0.09055809866600749,0.11804859949412366,0.7090321188162599,0.3092333952204167,51.560113230974466,7,1,0,708,social_media
AI,21.881462651665693,0.5622145007861723,0.03162100122334834,0.20884610595399278,0.27796963921047424,0.7447228502721309,4.218095018806668,0.09655864779717192,0.1123368398839248,0.6986114376761688,0.1402218139022304,41.561083620261705,5,0,1,299,news
Human,27.42794628272028,0.7723365333377109,0.04107827304683446,0.2377214736338001,0.4278009019002782,0.641499700249527,4.022742494859768,0.042464329936359915,0.3882482399884014,0.9062150308440939,0.3813663556924241,62.66861115609491,4,0,1,542,article
AI,22.41058041189509,0.6295298803010722,0.040498061497619156,0.23696620209837319,0.2189953743405038,0.7476354820657636,5.944394464898151,0.0508329977803256,0.17300937313187595,0.8808508141626812,0.3265503528880004,47.53479095441847,3,1,1,225,academic
AI,25.444893660399377,0.5588246762000718,0.04130699303375518,0.17248886366353294,0.2851439642221165,0.7367530642398026,5.232822314320466,0.07614748305637986,0.18700110286110577,0.7209078973700078,0.15575971031996277,56.689025685182386,3,0,1,613,academic
AI,23.80103076475897,0.622707284964921,0.04718882568296209,0.2653716329871998,0.32386970139978366,0.8849570453492936,5.85208339727326,0.07922144717854893,0.182773657024246,0.7887579563356932,0.30412848602447234,40.971469394210544,5,0,1,663,article
AI,24.776475415404434,0.7083728289682898,0.04512120112120378,0.28400315529110726,0.16667597209348758,0.7550707597912208,5.763283904979499,0.08507595742598265,0.13962317419935244,0.7423646641426199,0.25141640981625696,70.28009254738541,3,1,1,554,blog
Human,17.917833780556894,0.6782658791582097,0.034114887355968314,0.09429610418342112,0.40554279414360556,0.7870529511499299,4.315759636532181,0.06366551820206078,0.22270460328322103,0.6224858145248579,0.4935757099897844,77.78832105089325,3,0,0,585,blog
Human,15.408025021677926,0.684243197829848,0.043361619287872535,0.20735595525005285,0.6239269413930913,0.690437124931154,5.947810716161927,0.04039039781837093,0.2641054298234538,0.44220914585570337,0.3145685535662649,78.52211335140105,5,1,0,151,academic
AI,21.73774429588102,0.5751902988193967,0.04299968473263137,0.2887473403490467,0.3043829929924916,0.7758095012655158,5.0962643856990075,0.08946124250011299,0.19225472288297396,0.7079382693012576,0.23712529509436095,31.412671036509927,4,1,1,640,blog
Human,21.92547915224295,0.758051221621523,0.032376111555672694,0.05786967768867887,0.6079118382466668,0.6490790145647443,6.9345499088234615,0.07467073794146528,0.20193300413771664,0.34192901762307115,0.4331296647924758,108.44308855339227,10,0,0,74,article
Human,16.914843907289594,0.4672446551731242,0.03798704340783225,0.2039231438150553,0.20805059842521173,0.6150895197224122,4.20926283629023,0.0778536356282279,0.15127629535791176,0.5554581231989156,0.35903231237293587,37.42965045835014,11,0,0,265,academic
AI,13.938394372551226,0.5601818064148365,0.053281778298375784,0.197089450135062,0.3446776757599173,0.713551844457606,3.4963212864585285,0.1023112655102576,0.19392799289635423,0.6561784163761231,0.3236528123064166,61.35419020822009,3,0,1,790,article
Human,27.06077595527635,0.6597246585064142,0.06265012389519067,0.013556378905707267,0.28296768026994806,0.6940818048109901,4.729605166785761,0.03827981357550925,0.28235871684511477,0.5984024853366878,0.526963712264084,116.1367269326894,6,1,1,981,blog
AI,13.124978981434559,0.6426563042178618,0.05909068269716834,0.15149663066099378,0.3020844565940578,0.8097856608955657,4.904420415606117,0.07201271150544616,0.18965605800236263,0.5910591841310419,0.25940213241472754,21.497008625136782,3,1,1,316,article
AI,21.38509335721075,0.6268322930825201,0.04614464592511596,0.15855989654740077,0.4420965070016673,0.7246220338435208,4.427817559193027,0.09495781671212196,0.2708708599332572,0.7383129221197048,0.37436567351365285,10.0,4,0,0,317,blog
AI,25.764647462987003,0.6635942124078495,0.04747467393835699,0.2643491718602844,0.3666808355592305,0.6779212212315575,5.0344041316871655,0.0686092087813675,0.22042746002410116,0.6033677130170558,0.2745186333776435,40.583545985317706,7,1,0,787,blog
AI,17.24647251137579,0.5391329906041282,0.04468085037002036,0.1968367526308033,0.43308250675904225,0.7282160191557747,4.361524186491909,0.08866305882522109,0.1924665054285288,0.6527244134272507,0.27145112462266724,14.118972353204803,7,1,1,798,article
AI,23.694958707365373,0.6141332332279686,0.057582210122031,0.11410239495789654,0.36589651316126576,0.8399155119529631,6.330370186171107,0.07156820820673153,0.18271542178548378,0.8615154636024585,0.09832411488086107,60.49844059340457,5,0,1,705,blog
Human,18.247474113556255,0.6554876936953585,0.05360912175168349,0.0,0.5421061767362291,0.7718913155305253,3.898013771915955,0.08882068465595565,0.22600164956002305,0.512897369380971,0.4354028927251371,68.30905514216016,4,0,0,467,social_media
AI,23.306527849027173,0.6990041405018017,0.04434565659586739,0.25854424092025285,0.45445170498459236,0.7684939458404296,5.393905887584467,0.08163369534434169,0.04598711534256078,0.579334105566329,0.23547661299162678,68.4723320468165,4,0,0,281,article
AI,20.6051934582395,0.5332859585586662,0.03784825259695252,0.2659663072644408,0.4370717381485516,0.762920316573053,5.2674116577800465,0.08727889578510878,0.2790048591942388,0.8763113097400228,0.274267698790656,58.197657332568255,6,1,0,565,social_media
AI,20.13880334606266,0.6140258053709494,0.027352817567953356,0.3358594665867874,0.3049360777490382,0.7657464976646526,4.856578597655945,0.08248554859085364,0.18108545429629225,0.754621745198663,0.2528878852376706,30.057954820665906,6,0,0,790,article
Human,24.60581437489759,0.9031064751091334,0.029834628701309394,0.13310649816885897,0.6840465643166097,0.6006057479089344,3.983646381572745,0.07023187993841624,0.16891607199170336,0.49524619535084646,0.7318651919494317,64.63391068239052,10,0,0,69,blog
Human,20.804666579745074,0.7447983061591873,0.05115120295713963,0.19462241293292956,0.4775338457322613,0.8637010912518285,4.695405788063701,0.06933286869123548,0.1513768123664375,0.5312336483107252,0.5030525827402597,66.37010093138134,5,0,1,878,blog
Human,15.03861117335229,0.7375455523298837,0.03159113595118924,0.1034141239771452,0.4846666239231221,0.4740090795182316,3.832231979703868,0.06536003387245695,0.1769899692865228,0.3655111646056398,0.598765599820474,99.32786615392,3,0,0,895,academic
Human,10.32832605174248,0.6524243360491451,0.03907823317515731,0.17083063398985107,0.527364806005192,0.539623679581322,4.734950412979421,0.054481069393364175,0.18471537069275248,0.5044797859659338,0.5658569153305396,114.12439533323007,4,0,0,658,academic
Human,25.313192703511362,0.7403234774445376,0.017755222822308386,0.11563555898870993,0.2928193373712841,0.45573887198087004,5.482088612210804,0.04771375833788662,0.32052727680290094,0.6971941328259087,0.5666870774246562,44.856910819293084,7,1,1,392,social_media
AI,28.35864626337356,0.611373378201441,0.058337461615594305,0.22415560877734753,0.34511603906224925,0.7912847029005632,5.80965025090615,0.11074327097820882,0.18223076209370243,0.6089429590344125,0.3410375773837481,43.45779936893467,7,1,0,579,blog
Human,15.728024752503991,0.6620741809680215,0.03383406096001579,0.1280572634965573,0.47814766986852747,0.7294370337475852,5.214531124492917,0.09365356255627649,0.26536094956351564,0.5397581347173781,0.6503958818234882,70.3340897983829,9,0,1,918,academic
Human,18.2036530959955,1.0,0.049667708478250354,0.34231377037453936,0.6557597282639768,0.7752845360195132,6.285621740500145,0.0596629332797757,0.2913371167678258,0.7334689859775261,0.7724153915682174,71.55809176418283,8,0,1,400,blog
Human,25.580601805317908,0.8642758056101036,0.024402893572793072,0.11076449779140535,0.5582867984619557,0.5443568565521517,4.612586530866378,0.0761896733871738,0.3163153633101061,0.5021631828313969,0.5254432546829284,30.989922879947038,6,0,0,580,article
Human,23.98624541970922,0.6231233604606665,0.017212614015761324,0.14907180076891138,0.4051424023414651,0.6707629405182167,3.5608538037906134,0.08787326924621222,0.35797035012068146,0.6142592145743386,0.7446007049660476,113.25624800008383,8,1,0,87,academic
AI,24.725024926483375,0.6384065531575804,0.06340720474253214,0.24611870281010767,0.27252122888569985,0.7059993754388026,5.620717655417264,0.06962304448909093,0.1122797732227946,0.6298251862962925,0.28536082993958584,45.64333284325678,6,1,0,465,social_media
AI,25.95760425467884,0.6056084106130116,0.051538536054098465,0.09451917934452503,0.3882513946294165,0.7645423161056253,5.112602036538333,0.07695582750492495,0.14187888858048986,0.8344447982752219,0.311368055205559,49.555777401887724,4,0,0,696,academic
AI,25.614285568142407,0.6043590074717908,0.07067622953088305,0.18678121920667895,0.3415929552394364,0.7698184103587632,4.231289399426159,0.0926445853412361,0.059961214673670354,0.6988857686015439,0.301764129105684,58.00445386052701,5,0,0,648,blog
Human,15.139957920292787,0.9184253974701041,0.06723009320908313,0.16666717867972677,0.3163727495705142,0.5981523875856217,5.206106155344187,0.07337523332410947,0.20152630234707797,0.354205693678397,0.549929671263148,76.56325553689499,6,0,0,157,news
AI,13.669134957241866,0.4702304590502262,0.05476003306699945,0.18710294223739035,0.3289052451962557,0.7318259954979507,5.670683264578041,0.09918639499137308,0.13108418955668094,0.8017138521805189,0.2903231449382127,26.73898313177064,5,0,0,553,news
AI,17.312316269132538,0.5971080724990563,0.04232510980782305,0.27178177104143797,0.3996134124105787,0.7348676607436981,4.524356942424793,0.10304002128309994,0.1620640430100403,0.6498479362618056,0.08098028760397788,60.43752036411768,5,0,1,509,blog
Human,28.18198479176824,0.6441371545958993,0.04349988823814283,0.09847648890753295,0.35772432851947533,0.7977359935530456,4.932502018008123,0.033983127974014274,0.23888668291780282,0.709712177023565,0.4476862169403218,67.74824827587454,1,0,1,945,article
AI,18.816180879190174,0.5684122172180381,0.0249808187633871,0.3057607763953421,0.3514612285482112,0.8727602428553413,5.291718909713109,0.08306476106839678,0.1707787460143011,0.9341905189075281,0.2120031446111683,37.284245975042374,6,1,0,460,academic
Human,6.947269107145637,0.8435846509668932,0.05144969750323366,0.08718310824866475,0.5084025203632355,0.5872700624451799,5.919411409056995,0.06936993160735343,0.2100836199565107,0.5621778502214111,0.6110558107155742,33.4074438402682,9,0,0,401,news
AI,25.558254700228627,0.6287636739146427,0.041111846607226415,0.2786848543480751,0.3426913742637938,0.8232187207986247,5.230945810077986,0.10693373072869033,0.17546353241730853,0.7715479303174755,0.26719619732935923,51.668410959663966,6,1,1,425,article
AI,22.427656851079757,0.6108176563983613,0.042281017709366195,0.34829617887663855,0.13169043351985807,0.8138776446247519,5.380892278620524,0.077468152723849,0.1797678717453095,0.6178936485527372,0.18708307428807436,31.40923541678889,3,1,0,281,blog
AI,21.45259228588056,0.6785104662435165,0.0421604598844086,0.14691216129181295,0.3455108814132319,0.7842949367826297,6.061539335095545,0.07336793927170569,0.1383772192517011,0.6379098033130159,0.4113451124462765,63.16031475803349,7,1,1,325,article
Human,33.804151399330166,0.8734345357901938,0.04026523417208876,0.07098138770126806,0.44173495946286273,0.7059514652718614,5.578952264751295,0.06605097929183268,0.31849672336094637,0.4734483703050565,0.738058373087668,42.24279416442954,5,0,0,884,blog
AI,20.39944944858799,0.6992973987885978,0.05825720153441899,0.21882719682985163,0.3520075534219219,0.9370323965363216,4.663276776980477,0.0796295559114243,0.13812034593723474,0.6140442372000499,0.28636351561397216,49.9029410636021,7,1,0,360,academic
AI,21.032265482798014,0.712931892578099,0.03794325853167936,0.24541800906953837,0.30072371977471773,0.7779915198775299,4.668698998081928,0.0810754970979562,0.1498852167242487,0.6986605406565898,0.24651253773516377,58.844128109227654,7,0,0,529,article
Human,13.465390785079002,0.6716255636897365,0.03589651502638791,0.0,0.4949032761650426,0.7532943794157632,5.126685268569741,0.09080825390417974,0.14523393469746115,0.854948767811021,0.5711720427140163,100.99374542218202,11,0,0,444,academic
AI,14.943109765461191,0.6519799768882165,0.04891148211857437,0.22717896551842326,0.438253451322825,0.7282523784534027,4.62582630319813,0.0900300249042964,0.14800249808906785,0.6448395915826021,0.3247769878972454,56.38359895573583,5,1,0,453,article
Human,18.660067596539342,0.552857411387197,0.03655821640439671,0.12377320737079832,0.42358595363410884,0.43391425577536025,5.065544599254565,0.01604482057186362,0.2957050492298966,0.3415100313714454,0.6597286676497749,64.68307963091686,5,0,1,360,blog
Human,13.381328807182364,0.8372145395643876,0.03585673291959567,0.08226715546004762,0.5138594260286522,0.5763314526962349,3.6851340914725785,0.035913560617072085,0.21687303004493805,0.6611876507506519,0.40464989103298166,102.02295645402008,9,0,0,735,blog
AI,27.06737225720178,0.7347298573641634,0.03580152580013585,0.24546280329914277,0.3604595167303091,0.8956914280186304,6.052385455479855,0.06859698056960631,0.13499234145497466,0.6287725306991384,0.24805220774506276,42.179308573044416,7,1,1,359,article
Human,19.606837568843094,0.7197334150410386,0.0389600782050243,0.14549998849528245,0.7252832673174312,0.6595679634327808,6.325617380635542,0.05573550258876855,0.34150556570725943,0.8258951110982775,0.5389926179712523,94.87526610621859,10,0,0,590,blog
AI,20.053874916429834,0.5896074165168653,0.0419317126350073,0.25887452349342616,0.3687735060692981,0.7286327996843057,5.70492769099028,0.08757181054593716,0.06369939272790533,0.6658922324752982,0.2797955741052501,27.238265803097608,3,1,1,325,social_media
Human,21.682391081854234,0.7545273734271859,0.04541623982529748,0.2405575683393785,0.08677112790980762,0.9227522256854803,4.737185352167245,0.039224200258204896,0.37867633838274695,0.3893635493665534,0.6017221288552146,63.00482785941897,8,0,0,699,social_media
AI,21.005377265738904,0.5445785034745582,0.04981703217350136,0.17292548096594756,0.27709384202018733,0.7811711090624781,4.753714368987943,0.09248326333904824,0.22524630876293136,0.7582781913664167,0.32034725478028214,10.0,5,0,1,506,academic
Human,18.609461806450735,0.6077274854221211,0.049996411803458575,0.23727719621740706,0.5062429511143128,0.5532927354170489,4.936359292241829,0.06994255845959035,0.32250332842632873,0.4705280028544781,0.9492172019800729,35.828217801715645,6,1,0,1125,social_media
AI,21.59607861536265,0.5883815137773521,0.04033228185094318,0.2994553868165267,0.2816878219641325,0.8443820473250212,5.467448482085298,0.08914731589295286,0.16245507147739638,0.6912146569326316,0.37639928563497493,37.75104590266556,4,1,0,427,social_media
Human,23.994652472226093,0.6810691972193159,0.04494200839035078,0.15338625264626293,0.7917608935890229,0.6419911329889567,4.52268975839448,0.06338714762724044,0.15815114568187716,0.5873123639864274,0.5239707384719524,106.51883884366397,8,1,0,345,news
AI,21.478967570253005,0.5591083180052718,0.036299012305029285,0.22261841715701525,0.4383327715551041,0.7324815072556595,5.702116580319069,0.077074872684082,0.22355638958551913,0.6703333699588777,0.2540159835603264,40.34128596340171,5,0,1,794,news
AI,17.17513726730393,0.4373513309376112,0.05108172113907431,0.13509448162149745,0.3975231267499513,0.81477911418286,4.682773271136218,0.08674260949953014,0.30543586787761845,0.7545566805417734,0.29368853442690557,12.287036943969973,7,1,1,370,news
AI,24.889895643636624,0.6694283313341227,0.04203361359229739,0.18792106984317494,0.17994445434461187,0.766640294928865,5.567347149470894,0.10171281440995018,0.1695261606583138,0.8449542992168003,0.2794738709107782,56.28561326499722,3,1,1,286,news
AI,18.622675019677335,0.6033828383307648,0.05228219300757756,0.18995494482225866,0.1488264967485408,0.7668732610232901,5.253275518195225,0.09875487984352176,0.1029316964790064,0.8460996479808868,0.29420187174912876,60.88317594903713,4,1,0,681,blog
Human,18.139164691360865,0.6840754975478179,0.02970905756444505,0.05166171021655713,0.6286792623615046,0.6280310908227054,3.6313752809200235,0.06857946854496944,0.26420393073406206,0.6381418694382543,0.6058057240009117,48.85844190285801,10,0,0,856,academic
AI,20.22223464265761,0.7171005645731124,0.038834269623285525,0.1554569609281569,0.24116141033533028,0.594909800763843,5.038067678609723,0.07591537904163335,0.17717041919622542,0.6514086038805724,0.27323285691492344,27.616014242681118,4,1,0,791,academic
Human,14.843563960198054,0.6153706666516999,0.021514589392625346,0.1682504224504941,0.44267608559867005,0.7546474321802533,4.764173777159285,0.058301911630363135,0.21433349479147684,0.48144557444271296,0.46584811260000264,85.9961070555065,6,0,0,204,social_media
Human,19.210537615562952,0.7452826881802831,0.03382226541022744,0.12458450790985529,0.4823185940201126,0.632093037083019,5.506913423044015,0.06751574018016104,0.28901122006408647,0.6829921288170159,0.5679174523257299,82.70020704755288,8,0,0,719,academic
Human,10.602222608271651,0.5887728000944048,0.03919299523322351,0.12011464581964564,0.49506741824390704,0.4901019905345294,3.1059489497172397,0.04647963325383238,0.26654604358117456,0.6066017715134333,0.6076665116022005,91.42152830345182,3,0,0,293,social_media
AI,19.19874040095694,0.5492469770198003,0.040472016796605705,0.17224027609303605,0.21728305007112064,0.7397975544552233,5.580541605807365,0.10005123440744104,0.21113967587350957,0.6206411051829045,0.29680163073877047,67.83102897999177,6,0,0,492,academic
AI,19.747351113964303,0.6616806221072572,0.051889331422354405,0.32792809840612913,0.2048096844919107,0.7792715556292201,5.218585558495649,0.07412095961551306,0.11461153062164796,0.7615146340490103,0.3414725520023745,30.653349065713385,3,1,1,637,article
Human,17.224645021740866,0.67730788019532,0.04067544071709239,0.2019637829498214,0.4785685103869238,0.635041338997896,3.0,0.04587416124227356,0.26944973125785837,0.8490206717668247,0.5834470546843487,96.76703098749427,9,0,1,456,article
